186,3086, 0:59:56 42:32:07 2903   183  Pic dels Vidals, 0:59:56 42:32:07,42:32:07, 0:59:56, 0:59:56 42:32:07 2903,2903, 0:59:56 42:32:07 2903   183, 183,"6,3",1417,"1,2",Pic dels Vidals,2903,183,3086,2008,Estelle
187,3093, 0:40:36 42:50:50 2193   900  Pic de Bacanère, 0:40:36 42:50:50,42:50:50, 0:40:36, 0:40:36 42:50:50 2193,2193, 0:40:36 42:50:50 2193   900, 900,"41,0",1404,"7,6",Pic de Bacanère,2193,900,3093,2019,"Estelle, Eloi, Siloé"
188,3087, 6:21:04 45:55:38 2023  1064  Mont Lachat, 6:21:04 45:55:38,45:55:38, 6:21:04, 6:21:04 45:55:38 2023,2023, 6:21:04 45:55:38 2023  1064,1064,"52,6",1313,"8,7",Mont Lachat,2023,1064,3087,2013,
189,3073, 6:01:53 44:58:48 3022    51  Le Rochail, 6:01:53 44:58:48,44:58:48, 6:01:53, 6:01:53 44:58:48 3022,3022, 6:01:53 44:58:48 3022    51,  51,"1,7",857,"0,5",Le Rochail,3022,51,3073,2007,"Pierric, Laurent"
190,3082, 7:02:36 45:30:17 3082     0  Col de Bassac Déré, 7:02:36 45:30:17,45:30:17, 7:02:36, 7:02:36 45:30:17 3082,3082, 7:02:36 45:30:17 3082     0,   0,"0,0",,,Col de Bassac Déré,3082,0,3082,2003,Estelle
191,3080, 6:55:34 44:20:16 2832   248  MONT AIGA, 6:55:34 44:20:16,44:20:16, 6:55:34, 6:55:34 44:20:16 2832,2832, 6:55:34 44:20:16 2832   248, 248,"8,8",937,"3,2",MONT AIGA,2832,248,3080,2004,"Pierric, Marie & Jphi, Carole"
192,3066, 7:20:45 44:08:11 2921   145  Caïres de Cougourde, 7:20:45 44:08:11,44:08:11, 7:20:45, 7:20:45 44:08:11 2921,2921, 7:20:45 44:08:11 2921   145, 145,"5,0",834,"1,1",Caïres de Cougourde,2921,145,3066,2009,Laurent
193,3083, 7:00:36 44:47:55 2804   279  LE MAIT D'AMUNT, 7:00:36 44:47:55,44:47:55, 7:00:36, 7:00:36 44:47:55 2804,2804, 7:00:36 44:47:55 2804   279, 279,"10,0",753,"1,0",LE MAIT D'AMUNT,2804,279,3083,Hiver 2007,Estelle
194,3076, 7:04:06 45:28:27 3076     0  Col de Rhème-Calabre, 7:04:06 45:28:27,45:28:27, 7:04:06, 7:04:06 45:28:27 3076,3076, 7:04:06 45:28:27 3076     0,   0,"0,0",,,Col de Rhème-Calabre,3076,0,3076,2003,Estelle
195,3075, 6:48:20 45:11:10 2965   110  Pointe du Clot, 6:48:20 45:11:10,45:11:10, 6:48:20, 6:48:20 45:11:10 2965,2965, 6:48:20 45:11:10 2965   110, 110,"3,7",380,"2,0",Pointe du Clot,2965,110,3075,2017,Éloi
196,3074,-0:08:06 42:46:29 3032    42  Petit Vignemale,-0:08:06 42:46:29,42:46:29,-0:08:06,-0:08:06 42:46:29 3032,3032,-0:08:06 42:46:29 3032    42,  42,"1,4",579,"0,3",Petit Vignemale,3032,42,3074,2020,"Estelle, Siloé"
197,3074, 6:31:48 44:04:06 2115   959  MONTAGNE DE CORDEIL, 6:31:48 44:04:06,44:04:06, 6:31:48, 6:31:48 44:04:06 2115,2115, 6:31:48 44:04:06 2115   959, 959,"45,3",1248,"7,0",MONTAGNE DE CORDEIL,2115,959,3074,Printemps 2019,"Estelle, Éloi, Siloé"
198,3085, 7:25:49 44:06:15 2921   164  Cime Chamineye, 7:25:49 44:06:15,44:06:15, 7:25:49, 7:25:49 44:06:15 2921,2921, 7:25:49 44:06:15 2921   164, 164,"5,6",788,"1,0",Cime Chamineye,2921,164,3085,2009,Laurent
199,3072, 7:06:24 45:14:26 3072     0  Col del'Autaret, 7:06:24 45:14:26,45:14:26, 7:06:24, 7:06:24 45:14:26 3072,3072, 7:06:24 45:14:26 3072     0,   0,"0,0",,,Col del'Autaret,3072,0,3072,2003,Estelle
200,3072, 0:06:27 42:49:40 3035    37  Turon de Néouvielle, 0:06:27 42:49:40,42:49:40, 0:06:27, 0:06:27 42:49:40 3035,3035, 0:06:27 42:49:40 3035    37,  37,"1,2",1354,"0,5",Turon de Néouvielle,3035,37,3072,2020,"Estelle, Siloé"
201,3070, 6:34:15 45:04:05 2980    90  Pic du Lac Blanc, 6:34:15 45:04:05,45:04:05, 6:34:15, 6:34:15 45:04:05 2980,2980, 6:34:15 45:04:05 2980    90,  90,"3,0",657,"1,7",Pic du Lac Blanc,2980,90,3070,2018,"Estelle, Éloi, Siloé"
202,3077, 6:49:50 45:42:07 3024    53  Aiguille des Veis, 6:49:50 45:42:07,45:42:07, 6:49:50, 6:49:50 45:42:07 3024,3024, 6:49:50 45:42:07 3024    53,  53,"1,8",484,"1,1",Aiguille des Veis,3024,53,3077,2016,
203,3068, 6:01:54 44:58:18 2990    78  Pointe de Confolens, 6:01:54 44:58:18,44:58:18, 6:01:54, 6:01:54 44:58:18 2990,2990, 6:01:54 44:58:18 2990    78,  78,"2,6",613,"0,3",Pointe de Confolens,2990,78,3068,2007,"Pierric, Laurent"
204,3067, 7:21:27 44:08:43 2927   140  Cime de l’Agnel, 7:21:27 44:08:43,44:08:43, 7:21:27, 7:21:27 44:08:43 2927,2927, 7:21:27 44:08:43 2927   140, 140,"4,8",807,"0,7",Cime de l’Agnel,2927,140,3067,2009,Laurent
205,3055, 6:41:35 45:49:34 2525   530  MONT JOLY, 6:41:35 45:49:34,45:49:34, 6:41:35, 6:41:35 45:49:34 2525,2525, 6:41:35 45:49:34 2525   530, 530,"21,0",912,"5,5",MONT JOLY,2525,530,3055,2014,"Estelle, Éloi, Siloé"
206,3058, 0:57:32 42:31:57 2844   214  Pic Mariolo, 0:57:32 42:31:57,42:31:57, 0:57:32, 0:57:32 42:31:57 2844,2844, 0:57:32 42:31:57 2844   214, 214,"7,5",,"2,6",Pic Mariolo,2844,214,3058,2008,
207,3057, 6:24:08 45:20:46 2729   328  LE GRAND COIN, 6:24:08 45:20:46,45:20:46, 6:24:08, 6:24:08 45:20:46 2729,2729, 6:24:08 45:20:46 2729   328, 328,"12,0",,"2,8",LE GRAND COIN,2729,328,3057,Automne 2017,"Estelle, Éloi, Siloé"
208,3055, 7:18:38 44:08:51 2999    56  Cime Guilié, 7:18:38 44:08:51,44:08:51, 7:18:38, 7:18:38 44:08:51 2999,2999, 7:18:38 44:08:51 2999    56,  56,"1,9",,,Cime Guilié,2999,56,3055,2009,Laurent
209,3054, 7:19:05 44:08:35 2984    70  Tête de la Ruine, 7:19:05 44:08:35,44:08:35, 7:19:05, 7:19:05 44:08:35 2984,2984, 7:19:05 44:08:35 2984    70,  70,"2,3",,,Tête de la Ruine,2984,70,3054,2009,Laurent
210,3051, 6:47:32 44:16:18 2856   195  Tête de Sanguinière, 6:47:32 44:16:18,44:16:18, 6:47:32, 6:47:32 44:16:18 2856,2856, 6:47:32 44:16:18 2856   195, 195,"6,8",,"2,6",Tête de Sanguinière,2856,195,3051,2013,Estelle
211,3050, 6:39:57 44:20:18 2682   368  LE CHAPEAU DE GENDARME, 6:39:57 44:20:18,44:20:18, 6:39:57, 6:39:57 44:20:18 2682,2682, 6:39:57 44:20:18 2682   368, 368,"13,7",,"4,8",LE CHAPEAU DE GENDARME,2682,368,3050,Printemps 2004,Estelle
212,3046, 6:51:03 45:20:22 2909   137  Pointe de Lanserlia, 6:51:03 45:20:22,45:20:22, 6:51:03, 6:51:03 45:20:22 2909,2909, 6:51:03 45:20:22 2909   137, 137,"4,7",,,Pointe de Lanserlia,2909,137,3046,2017,"Estelle, Éloi, Siloé"
213,3044, 6:43:19 44:49:00 2732   312  CLOT LA CIME, 6:43:19 44:49:00,44:49:00, 6:43:19, 6:43:19 44:49:00 2732,2732, 6:43:19 44:49:00 2732   312, 312,"11,4",,"1,5",CLOT LA CIME,2732,312,3044,2018,"Estelle, Éloi, Siloé"
214,3041, 1:00:48 42:32:22 2878   163  Pic de Monestero, 1:00:48 42:32:22,42:32:22, 1:00:48, 1:00:48 42:32:22 2878,2878, 1:00:48 42:32:22 2878   163, 163,"5,7",,"0,9",Pic de Monestero,2878,163,3041,2008,Estelle
215,3040, 6:32:55 45:06:06 2950    90  Roche du Chardonnet, 6:32:55 45:06:06,45:06:06, 6:32:55, 6:32:55 45:06:06 2950,2950, 6:32:55 45:06:06 2950    90,  90,"3,1",,,Roche du Chardonnet,2950,90,3040,2018,"Estelle, Éloi, Siloé"
216,3040, 6:21:12 44:46:23 2985    55  Pic de la Cavale, 6:21:12 44:46:23,44:46:23, 6:21:12, 6:21:12 44:46:23 2985,2985, 6:21:12 44:46:23 2985    55,  55,"1,8",,,Pic de la Cavale,2985,55,3040,2011,Estelle
217,3035, 6:49:41 44:12:25 2818   217  CIME DE PAL, 6:49:41 44:12:25,44:12:25, 6:49:41, 6:49:41 44:12:25 2818,2818, 6:49:41 44:12:25 2818   217, 217,"7,7",,"1,9",CIME DE PAL,2818,217,3035,Automne 2002,Estelle
218,3031, 6:29:58 45:41:03 2460   571  MONT MIRANTIN, 6:29:58 45:41:03,45:41:03, 6:29:58, 6:29:58 45:41:03 2460,2460, 6:29:58 45:41:03 2460   571, 571,"23,2",,"5,8",MONT MIRANTIN,2460,571,3031,Automne 2015,"Estelle, Éloi, Siloé"
219,3031, 6:30:04 45:40:03 2460   571  POINTE DE LA GRANDE JOURNEE, 6:30:04 45:40:03,45:40:03, 6:30:04, 6:30:04 45:40:03 2460,2460, 6:30:04 45:40:03 2460   571, 571,"23,2",,"3,6",POINTE DE LA GRANDE JOURNEE,2460,571,3031,Automne 2015,"Estelle, Éloi, Siloé"
220,3028, 0:23:10 42:45:09 2803   225  Pic D'Arrouyette / Pic d’Estos, 0:23:10 42:45:09,42:45:09, 0:23:10, 0:23:10 42:45:09 2803,2803, 0:23:10 42:45:09 2803   225, 225,"8,0",,"1,6",Pic D'Arrouyette / Pic d’Estos,2803,225,3028,2019,"Eloi, Siloé (+ Estelle)"
221,3027, 6:40:21 44:30:40 2919   108  Montagne de Parpaillon, 6:40:21 44:30:40,44:30:40, 6:40:21, 6:40:21 44:30:40 2919,2919, 6:40:21 44:30:40 2919   108, 108,"3,7",,,Montagne de Parpaillon,2919,108,3027,Automne 2003,Estelle
222,3023, 6:45:46 44:51:20 2881   142  Cime de la Charvie, 6:45:46 44:51:20,44:51:20, 6:45:46, 6:45:46 44:51:20 2881,2881, 6:45:46 44:51:20 2881   142, 142,"4,9",,,Cime de la Charvie,2881,142,3023,2018,"Estelle, Éloi, Siloé"
223,3022,-0:24:24 42:41:57 2745   277  Pena Retona,-0:24:24 42:41:57,42:41:57,-0:24:24,-0:24:24 42:41:57 2745,2745,-0:24:24 42:41:57 2745   277, 277,"10,1",,"3,5",Pena Retona,2745,277,3022,2006,Estelle
224,3022, 7:06:36 45:16:26 3022     0  Col d’Arbéron, 7:06:36 45:16:26,45:16:26, 7:06:36, 7:06:36 45:16:26 3022,3022, 7:06:36 45:16:26 3022     0,   0,"0,0",,,Col d’Arbéron,3022,0,3022,2017,"Estelle, Éloi, Siloé"
225,3012,-0:27:20 42:44:25 2779   233  Pala de Ip,-0:27:20 42:44:25,42:44:25,-0:27:20,-0:27:20 42:44:25 2779,2779,-0:27:20 42:44:25 2779   233, 233,"8,4",,"3,0",Pala de Ip,2779,233,3012,2004,Estelle
226,3005, 6:43:43 44:15:11 2822   183  SOMMET DES GARRETS, 6:43:43 44:15:11,44:15:11, 6:43:43, 6:43:43 44:15:11 2822,2822, 6:43:43 44:15:11 2822   183, 183,"6,5",,"1,4",SOMMET DES GARRETS,2822,183,3005,2016,"Estelle, Éloi, Siloé"
227,3005, 6:50:34 45:14:15 2822   183  MONT FROID, 6:50:34 45:14:15,45:14:15, 6:50:34, 6:50:34 45:14:15 2822,2822, 6:50:34 45:14:15 2822   183, 183,"6,5",,"1,6",MONT FROID,2822,183,3005,2017,"Estelle, Éloi, Siloé"
228,2996, 6:49:13 45:09:05 2950    46  Grand Bec d’Étache, 6:49:13 45:09:05,45:09:05, 6:49:13, 6:49:13 45:09:05 2950,2950, 6:49:13 45:09:05 2950    46,  46,"1,6",,,Grand Bec d’Étache,2950,46,2996,2017,"Estelle, Éloi, Siloé"
229,2995, 0:59:15 42:36:31 2851   144  Pic d’Amitges, 0:59:15 42:36:31,42:36:31, 0:59:15, 0:59:15 42:36:31 2851,2851, 0:59:15 42:36:31 2851   144, 144,"5,1",,,Pic d’Amitges,2851,144,2995,2008,Estelle
230,2994, 6:22:17 44:39:38 2908    86  Pointe de Reyna, 6:22:17 44:39:38,44:39:38, 6:22:17, 6:22:17 44:39:38 2908,2908, 6:22:17 44:39:38 2908    86,  86,"3,0",,,Pointe de Reyna,2908,86,2994,2011,Estelle
231,2988,-0:16:32 42:49:59 2911    77  Pic Soulano,-0:16:32 42:49:59,42:49:59,-0:16:32,-0:16:32 42:49:59 2911,2911,-0:16:32 42:49:59 2911    77,  77,"2,6",,,Pic Soulano,2911,77,2988,2010,
232,2986, 6:44:34 44:19:35 2872   114  Ventebrun, 6:44:34 44:19:35,44:19:35, 6:44:34, 6:44:34 44:19:35 2872,2872, 6:44:34 44:19:35 2872   114, 114,"4,0",,,Ventebrun,2872,114,2986,2013,Estelle
233,2986, 7:25:49 44:06:32 2907    79  Cime Lusière   , 7:25:49 44:06:32,44:06:32, 7:25:49, 7:25:49 44:06:32 2907,2907, 7:25:49 44:06:32 2907    79,  79,"2,7",,,Cime Lusière   ,2907,79,2986,2009,
234,2979, 9:12:26 41:50:58 2134   845  Monte Incudine, 9:12:26 41:50:58,41:50:58, 9:12:26, 9:12:26 41:50:58 2134,2134, 9:12:26 41:50:58 2134   845, 845,"39,6",,"22,1",Monte Incudine,2134,845,2979,2000,Estelle
235,2976, 5:59:21 44:40:03 2432   544  SOMMET DE RAZ DE BEC, 5:59:21 44:40:03,44:40:03, 5:59:21, 5:59:21 44:40:03 2432,2432, 5:59:21 44:40:03 2432   544, 544,"22,4",,"5,4",SOMMET DE RAZ DE BEC,2432,544,2976,2015,"Estelle, Éloi, Siloé"
236,2975, 6:42:49 44:13:09 2745   230  GRANDE TOUR DU LAC D’ALLOS, 6:42:49 44:13:09,44:13:09, 6:42:49, 6:42:49 44:13:09 2745,2745, 6:42:49 44:13:09 2745   230, 230,"8,4",,"4,0",GRANDE TOUR DU LAC D’ALLOS,2745,230,2975,2016,"Estelle, Éloi, Siloé"
237,2975,-0:16:24 42:49:40 2890    85  Gavizo-Cristail / Cristales,-0:16:24 42:49:40,42:49:40,-0:16:24,-0:16:24 42:49:40 2890,2890,-0:16:24 42:49:40 2890    85,  85,"2,9",,,Gavizo-Cristail / Cristales,2890,85,2975,2006,Estelle
238,2972, 6:52:22 46:03:07 2831   141  Cheval Blanc, 6:52:22 46:03:07,46:03:07, 6:52:22, 6:52:22 46:03:07 2831,2831, 6:52:22 46:03:07 2831   141, 141,"5,0",,,Cheval Blanc,2831,141,2972,2012,Estelle
239,2963,-0:26:25 42:42:56 2765   198  Pala de Bucuesa / Alcaniz,-0:26:25 42:42:56,42:42:56,-0:26:25,-0:26:25 42:42:56 2765,2765,-0:26:25 42:42:56 2765   198, 198,"7,2",,"2,2",Pala de Bucuesa / Alcaniz,2765,198,2963,2006,Estelle
240,2963, 7:25:42 44:06:45 2910    53  Cime Viglino, 7:25:42 44:06:45,44:06:45, 7:25:42, 7:25:42 44:06:45 2910,2910, 7:25:42 44:06:45 2910    53,  53,"1,8",,,Cime Viglino,2910,53,2963,2009,
241,2959, 7:23:15 44:05:21 2786   173  Mont Neiglier, 7:23:15 44:05:21,44:05:21, 7:23:15, 7:23:15 44:05:21 2786,2786, 7:23:15 44:05:21 2786   173, 173,"6,2",,"1,0",Mont Neiglier,2786,173,2959,2009,Laurent
242,2959, 5:59:18 45:10:07 2926    33  Croix de Belledonne, 5:59:18 45:10:07,45:10:07, 5:59:18, 5:59:18 45:10:07 2926,2926, 5:59:18 45:10:07 2926    33,  33,"1,1",,,Croix de Belledonne,2926,33,2959,Automne 2019,
243,2957, 6:52:15 44:21:15 2865    92  Tête Carrée, 6:52:15 44:21:15,44:21:15, 6:52:15, 6:52:15 44:21:15 2865,2865, 6:52:15 44:21:15 2865    92,  92,"3,2",,,Tête Carrée,2865,92,2957,Automne 2003,Estelle
244,2956, 0:58:49 42:36:29 2833   123  Tuc de Saboredo, 0:58:49 42:36:29,42:36:29, 0:58:49, 0:58:49 42:36:29 2833,2833, 0:58:49 42:36:29 2833   123, 123,"4,3",,,Tuc de Saboredo,2833,123,2956,2008,Estelle
245,2954,-0:15:04 42:40:50 2757   197  Pena Sabocos,-0:15:04 42:40:50,42:40:50,-0:15:04,-0:15:04 42:40:50 2757,2757,-0:15:04 42:40:50 2757   197, 197,"7,1",,"3,5",Pena Sabocos,2757,197,2954,2006,Estelle
246,2952, 7:20:34 44:06:29 2700   252  CIME DE L'AGNELLIERE, 7:20:34 44:06:29,44:06:29, 7:20:34, 7:20:34 44:06:29 2700,2700, 7:20:34 44:06:29 2700   252, 252,"9,3",,"1,9",CIME DE L'AGNELLIERE,2700,252,2952,2009,
247,2942,-0:11:45 42:45:14 2760   182  Pico de Bacias,-0:11:45 42:45:14,42:45:14,-0:11:45,-0:11:45 42:45:14 2760,2760,-0:11:45 42:45:14 2760   182, 182,"6,6",,"1,8",Pico de Bacias,2760,182,2942,2005,Laurent
248,2934, 0:27:15 42:41:38 2849    85  Fourche de Clarabide , 0:27:15 42:41:38,42:41:38, 0:27:15, 0:27:15 42:41:38 2849,2849, 0:27:15 42:41:38 2849    85,  85,"3,0",,,Fourche de Clarabide ,2849,85,2934,2019,"Estelle, Eloi, Siloé"
249,2933, 7:17:44 44:08:42 2772   161  CIME DU MERCANTOUR, 7:17:44 44:08:42,44:08:42, 7:17:44, 7:17:44 44:08:42 2772,2772, 7:17:44 44:08:42 2772   161, 161,"5,8",,"1,0",CIME DU MERCANTOUR,2772,161,2933,2009,Laurent
250,2931, 7:01:10 44:13:56 2759   172  Cime de Colle Longue, 7:01:10 44:13:56,44:13:56, 7:01:10, 7:01:10 44:13:56 2759,2759, 7:01:10 44:13:56 2759   172, 172,"6,2",,"2,0",Cime de Colle Longue,2759,172,2931,2004,"Pierric, Marie & Jphi, Carole"
251,2928, 6:44:55 44:48:49 2854    74  Pic Ouest de Côte-Belle, 6:44:55 44:48:49,44:48:49, 6:44:55, 6:44:55 44:48:49 2854,2854, 6:44:55 44:48:49 2854    74,  74,"2,6",,,Pic Ouest de Côte-Belle,2854,74,2928,Hiver 2007,Estelle
252,2927, 6:58:11 44:50:49 2889    38  Pic Charbonnel, 6:58:11 44:50:49,44:50:49, 6:58:11, 6:58:11 44:50:49 2889,2889, 6:58:11 44:50:49 2889    38,  38,"1,3",,,Pic Charbonnel,2889,38,2927,Hiver 2007,Estelle
253,2925, 6:56:20 46:05:59 2703   222  FONTANABRAN, 6:56:20 46:05:59,46:05:59, 6:56:20, 6:56:20 46:05:59 2703,2703, 6:56:20 46:05:59 2703   222, 222,"8,2",,"1,3",FONTANABRAN,2703,222,2925,2012,Estelle
254,2924,-0:26:16 42:46:02 2574   350  PICO DE ANAYET,-0:26:16 42:46:02,42:46:02,-0:26:16,-0:26:16 42:46:02 2574,2574,-0:26:16 42:46:02 2574   350, 350,"13,6",,"4,9",PICO DE ANAYET,2574,350,2924,2004,Estelle
255,2923, 0:12:08 42:52:00 2715   208  Pic de Bastan, 0:12:08 42:52:00,42:52:00, 0:12:08, 0:12:08 42:52:00 2715,2715, 0:12:08 42:52:00 2715   208, 208,"7,7",,"1,4",Pic de Bastan,2715,208,2923,2020,"Estelle, Siloé"
256,2912, 5:48:47 45:22:16 2026   886  Grand Som, 5:48:47 45:22:16,45:22:16, 5:48:47, 5:48:47 45:22:16 2026,2026, 5:48:47 45:22:16 2026   886, 886,"43,7",,"5,5",Grand Som,2026,886,2912,2007,Estelle + (Éloi)
257,2912, 7:27:32 44:05:52 2740   172  Mont Sainte-Marie, 7:27:32 44:05:52,44:05:52, 7:27:32, 7:27:32 44:05:52 2740,2740, 7:27:32 44:05:52 2740   172, 172,"6,3",,"2,1",Mont Sainte-Marie,2740,172,2912,2009,
258,2908, 6:38:39 44:56:33 2645   263  LA GRANDE PEYROLLE, 6:38:39 44:56:33,44:56:33, 6:38:39, 6:38:39 44:56:33 2645,2645, 6:38:39 44:56:33 2645   263, 263,"9,9",,"4,9",LA GRANDE PEYROLLE,2645,263,2908,2018,Éloi
259,2907, 7:02:30 45:49:58 2720   187  TETE ENTRE DEUX SAUTS, 7:02:30 45:49:58,45:49:58, 7:02:30, 7:02:30 45:49:58 2720,2720, 7:02:30 45:49:58 2720   187, 187,"6,9",,"1,6",TETE ENTRE DEUX SAUTS,2720,187,2907,2002,Estelle
260,2906, 7:14:37 44:10:18 2824    82  Tête Sud des Bresses, 7:14:37 44:10:18,44:10:18, 7:14:37, 7:14:37 44:10:18 2824,2824, 7:14:37 44:10:18 2824    82,  82,"2,9",,,Tête Sud des Bresses,2824,82,2906,2011,
261,2901,-0:45:23 42:49:32 2390   511  PENA FORCA,-0:45:23 42:49:32,42:49:32,-0:45:23,-0:45:23 42:49:32 2390,2390,-0:45:23 42:49:32 2390   511, 511,"21,4",,"7,4",PENA FORCA,2390,511,2901,2004,Estelle
262,2899, 6:52:49 45:08:06 2899     0  Col d’Ambin / Bivouac Walter Blais, 6:52:49 45:08:06,45:08:06, 6:52:49, 6:52:49 45:08:06 2899,2899, 6:52:49 45:08:06 2899     0,   0,"0,0",,,Col d’Ambin / Bivouac Walter Blais,2899,0,2899,2017,"Estelle, Éloi, Siloé"
263,2898, 7:25:23 44:02:59 2685   213  Cime du Diable, 7:25:23 44:02:59,44:02:59, 7:25:23, 7:25:23 44:02:59 2685,2685, 7:25:23 44:02:59 2685   213, 213,"7,9",,"2,2",Cime du Diable,2685,213,2898,2011,
264,2897, 6:23:13 44:24:35 2505   392  DORMILLOUSE, 6:23:13 44:24:35,44:24:35, 6:23:13, 6:23:13 44:24:35 2505,2505, 6:23:13 44:24:35 2505   392, 392,"15,6",,"9,8",DORMILLOUSE,2505,392,2897,2011,"Estelle, Éloi, Siloé"
265,2896, 6:38:40 45:02:46 2545   351  L'AIGUILLE ROUGE, 6:38:40 45:02:46,45:02:46, 6:38:40, 6:38:40 45:02:46 2545,2545, 6:38:40 45:02:46 2545   351, 351,"13,8",,"2,2",L'AIGUILLE ROUGE,2545,351,2896,Printemps 2017,"Estelle, Éloi, Siloé"
266,2896, 6:52:23 45:58:49 2840    56  Aiguilles Crochues, 6:52:23 45:58:49,45:58:49, 6:52:23, 6:52:23 45:58:49 2840,2840, 6:52:23 45:58:49 2840    56,  56,"2,0",,,Aiguilles Crochues,2840,56,2896,2001,Estelle + Stage ENSA
267,2881, 1:26:31 42:49:51 2199   682  Pic des Trois Seigneurs, 1:26:31 42:49:51,42:49:51, 1:26:31, 1:26:31 42:49:51 2199,2199, 1:26:31 42:49:51 2199   682, 682,"31,0",,"8,9",Pic des Trois Seigneurs,2199,682,2881,Printemps 2015,"Estelle, Eloi, Siloé"
268,2876, 6:13:50 45:37:55 2197   679  MONT PECLOZ, 6:13:50 45:37:55,45:37:55, 6:13:50, 6:13:50 45:37:55 2197,2197, 6:13:50 45:37:55 2197   679, 679,"30,9",,"5,5",MONT PECLOZ,2197,679,2876,2008,
269,2874, 6:50:40 44:38:43 2776    98  Le Queyrellet, 6:50:40 44:38:43,44:38:43, 6:50:40, 6:50:40 44:38:43 2776,2776, 6:50:40 44:38:43 2776    98,  98,"3,5",,,Le Queyrellet,2776,98,2874,Hiver 2007,Estelle
270,2872, 6:21:07 43:50:32 1930   942  Mourre de Chanier, 6:21:07 43:50:32,43:50:32, 6:21:07, 6:21:07 43:50:32 1930,1930, 6:21:07 43:50:32 1930   942, 942,"48,8",,"23,7",Mourre de Chanier,1930,942,2872,Printemps 2019,"Estelle, Éloi, Siloé"
271,2871, 7:15:02 44:09:25 2730   141  Cime de Frémamorte, 7:15:02 44:09:25,44:09:25, 7:15:02, 7:15:02 44:09:25 2730,2730, 7:15:02 44:09:25 2730   141, 141,"5,2",,,Cime de Frémamorte,2730,141,2871,2011,
272,2869, 7:16:31 44:08:44 2706   163  CIME DES NAUCETTES, 7:16:31 44:08:44,44:08:44, 7:16:31, 7:16:31 44:08:44 2706,2706, 7:16:31 44:08:44 2706   163, 163,"6,0",,"1,1",CIME DES NAUCETTES,2706,163,2869,2011,
273,2867, 6:11:47 45:41:34 2181   686  MONT TRELOD, 6:11:47 45:41:34,45:41:34, 6:11:47, 6:11:47 45:41:34 2181,2181, 6:11:47 45:41:34 2181   686, 686,"31,5",,"2,8",MONT TRELOD,2181,686,2867,2008,
274,2865, 7:40:31 44:07:04 2482   383  Mont Bertrand, 7:40:31 44:07:04,44:07:04, 7:40:31, 7:40:31 44:07:04 2482,2482, 7:40:31 44:07:04 2482   383, 383,"15,4",,"6,0",Mont Bertrand,2482,383,2865,2009,
275,2865, 6:43:34 45:44:08 2756   109  Tête Nord des Fours, 6:43:34 45:44:08,45:44:08, 6:43:34, 6:43:34 45:44:08 2756,2756, 6:43:34 45:44:08 2756   109, 109,"4,0",,,Tête Nord des Fours,2756,109,2865,2016,
276,2863, 6:47:33 44:41:18 2582   281  CRETE DES CHAMBRETTES (Brunet), 6:47:33 44:41:18,44:41:18, 6:47:33, 6:47:33 44:41:18 2582,2582, 6:47:33 44:41:18 2582   281, 281,"10,9",,"2,0",CRETE DES CHAMBRETTES (Brunet),2582,281,2863,Hiver 2007,Estelle
277,2863, 6:55:19 44:21:06 2795    68  Pel Brun, 6:55:19 44:21:06,44:21:06, 6:55:19, 6:55:19 44:21:06 2795,2795, 6:55:19 44:21:06 2795    68,  68,"2,4",,,Pel Brun,2795,68,2863,2004,
278,2862, 7:15:25 44:08:38 2705   157  Cime de Rogué, 7:15:25 44:08:38,44:08:38, 7:15:25, 7:15:25 44:08:38 2705,2705, 7:15:25 44:08:38 2705   157, 157,"5,8",,"1,3",Cime de Rogué,2705,157,2862,2011,
279,2860, 6:25:31 44:37:04 2690   170  PIC DE PIED BRUN, 6:25:31 44:37:04,44:37:04, 6:25:31, 6:25:31 44:37:04 2690,2690, 6:25:31 44:37:04 2690   170, 170,"6,3",,"1,8",PIC DE PIED BRUN,2690,170,2860,2011,"Pierric, Marie & Jphi, Carole"
280,2858, 6:25:12 45:48:09 2409   449  MONT CHARVIN, 6:25:12 45:48:09,45:48:09, 6:25:12, 6:25:12 45:48:09 2409,2409, 6:25:12 45:48:09 2409   449, 449,"18,6",,"5,7",MONT CHARVIN,2409,449,2858,Automne 2015,"Estelle, Éloi, Siloé"
281,2858, 6:43:27 44:13:56 2729   129  Montagne de l’Avalanche   , 6:43:27 44:13:56,44:13:56, 6:43:27, 6:43:27 44:13:56 2729,2729, 6:43:27 44:13:56 2729   129, 129,"4,7",,,Montagne de l’Avalanche   ,2729,129,2858,2016,Éloi
282,2856, 6:37:00 44:47:49 2754   102  Roche de la Moutière, 6:37:00 44:47:49,44:47:49, 6:37:00, 6:37:00 44:47:49 2754,2754, 6:37:00 44:47:49 2754   102, 102,"3,7",,,Roche de la Moutière,2754,102,2856,2018,"Estelle, Éloi, Siloé"
283,2855, 6:47:49 44:50:28 2728   127  Pic du Vallon Crouzet, 6:47:49 44:50:28,44:50:28, 6:47:49, 6:47:49 44:50:28 2728,2728, 6:47:49 44:50:28 2728   127, 127,"4,7",,,Pic du Vallon Crouzet,2728,127,2855,2018,"Estelle, Éloi, Siloé + les Gautron / Masson"
